2751902,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,32.1263889,-102.6416667,Unnamed: 8,Unnamed: 9,Unnamed: 10,Andrews,9/21/1968,132,Unnamed: 14,Unnamed: 15,Unnamed: 16
4249104.0,,,,,,31.2180556,-99.9638889,,,,Concho,1978,200.0,,,
4249206.0,,,,,,31.229167,-99.949445,,,,Concho,1920,140.0,,,
4249403.0,,,,,,31.1825,-99.968055,,,,Concho,1943,78.0,,,
4249404.0,,,,,,31.190556,-99.986389,,,,Concho,1945,111.0,,,
4249406.0,,,,,,31.169722,-99.998889,,,,Concho,1890,150.0,,,
4249408.0,,,,,,31.1825,-99.968055,,,,Concho,1906,115.0,,,
4249501.0,,,,,,31.174722,-99.919444,,,,Concho,1957,105.0,,,
4249503.0,,,,,,31.186667,-99.955834,,,,Concho,1941,100.0,,,
4249504.0,,,,,,31.1775,-99.951389,,,,Concho,1880,120.0,,,
4249505.0,,,,,,31.175555,-99.918889,,,,Concho,1968,90.0,,,
4249601.0,,,,,,31.198334,-99.884722,,,,Concho,1950,60.0,,,
4249701.0,,,,,,31.155001,-99.963889,,,,Concho,1922,110.0,,,
4249706.0,,,,,,31.134722,-99.981944,,,,Concho,1941,176.0,,,
4249801.0,,,,,,31.138611,-99.928889,,,,Concho,1927,132.0,,,
4249805.0,,,,,,31.147222,-99.949445,,,,Concho,1958,140.0,,,
4249901.0,,,,,,31.152778,-99.8825,,,,Concho,1962,105.0,,,
4250102.0,,,,,,31.220278,-99.850278,,,,Concho,1928,36.0,,,
4250104.0,,,,,,31.218611,-99.857501,,,,Concho,1917,26.0,,,
4250109.0,,,,,,31.215834,-99.848334,,,,Concho,1890,35.0,,,
4250110.0,,,,,,31.2275,-99.853334,,,,Concho,1964,55.0,,,
4250112.0,,,,,,31.215001,-99.855556,,,,Concho,1963,30.0,,,
4250113.0,,,,,,31.227778,-99.852778,,,,Concho,1959,32.0,,,
4250114.0,,,,,,31.219444,-99.851389,,,,Concho,1964,47.0,,,
4250115.0,,,,,,31.213334,-99.839445,,,,Concho,1950,43.0,,,
4250118.0,,,,,,31.226944,-99.854723,,,,Concho,1972,35.0,,,
4250124.0,,,,,,31.236389,-99.840834,,,,Concho,1953,104.0,,,
4250130.0,,,,,,31.226944,-99.853334,,,,Concho,1979,35.0,,,
4250131.0,,,,,,31.22,-99.850278,,,,Concho,2002,50.0,,,
4250201.0,,,,,,31.216389,-99.828889,,,,Concho,1925,54.0,,,
4250401.0,,,,,,31.196945,-99.866112,,,,Concho,1957,90.0,,,
4250403.0,,,,,,31.169167,-99.864167,,,,Concho,1938,40.0,,,
4250407.0,,,,,,31.206112,-99.840278,,,,Concho,1926,65.0,,,
4250502.0,,,,,,31.191667,-99.811112,,,,Concho,1934,48.0,,,
4250702.0,,,,,,31.129444,-99.875,,,,Concho,1941,165.0,,,
4250704.0,,,,,,31.135834,-99.845278,,,,Concho,1938,49.0,,,
4250705.0,,,,,,31.125833,-99.842778,,,,Concho,1941,93.0,,,
4250801.0,,,,,,31.155834,-99.817222,,,,Concho,1947,50.0,,,
4250803.0,,,,,,31.135834,-99.829722,,,,Concho,1938,72.0,,,
4251202.0,,,,,,31.231944,-99.669444,,,,Concho,1954,40.0,,,
4251203.0,,,,,,31.236389,-99.686667,,,,Concho,1930,30.0,,,
4251301.0,,,,,,31.233055,-99.655834,,,,Concho,1920,40.0,,,
4251303.0,,,,,,31.2311111,-99.6552778,,,,Concho,2000,100.0,,,
4251401.0,,,,,,31.182778,-99.747778,,,,Concho,1930,30.0,,,
4251501.0,,,,,,31.199445,-99.698334,,,,Concho,1962,109.0,,,
4251502.0,,,,,,31.207778,-99.687778,,,,Concho,1938,60.0,,,
4251503.0,,,,,,31.208334,-99.688334,,,,Concho,1912,60.0,,,
4251504.0,,,,,,31.175555,-99.687222,,,,Concho,1929,,,,
4251601.0,,,,,,31.197222,-99.656389,,,,Concho,1920,100.0,,,
4251701.0,,,,,,31.157223,-99.719167,,,,Concho,1964,85.0,,,
4251702.0,,,,,,31.150556,-99.711945,,,,Concho,1989,151.0,,,
4251801.0,,,,,,31.160278,-99.696945,,,,Concho,1924,,,,
4251802.0,,,,,,31.153056,-99.704445,,,,Concho,1944,85.0,,,
4251803.0,,,,,,31.160556,-99.704723,,,,Concho,1929,23.0,,,
4251901.0,,,,,,31.1475,-99.665556,,,,Concho,1900,20.0,,,
4251902.0,,,,,,31.153612,-99.631667,,,,Concho,1900,80.0,,,
4252101.0,,,,,,31.245278,-99.617222,,,,Concho,1944,60.0,,,
4252102.0,,,,,,31.225,-99.616112,,,,Concho,1942,90.0,,,
4252104.0,,,,,,31.245278,-99.615001,,,,Concho,1936,100.0,,,
4257101.0,,,,,,31.089167,-99.987778,,,,Concho,1941,302.0,,,
4257204.0,,,,,,31.088611,-99.934445,,,,Concho,1962,260.0,,,
4257301.0,,,,,,31.096667,-99.910556,,,,Concho,1930,127.0,,,
4257303.0,,,,,,31.096389,-99.891389,,,,Concho,1908,150.0,,,
4258102.0,,,,,,31.124722,-99.873333,,,,Concho,1933,100.0,,,
4259201.0,,,,,,31.121111,-99.69,,,,Concho,1948,35.0,,,
4356201.0,,,,,,31.213056,-100.056945,,,,Concho,1955,100.0,,,
4356202.0,,,,,,31.225555,-100.072222,,,,Concho,1928,120.0,,,
4356501.0,,,,,,31.204167,-100.050834,,,,Concho,1928,,,,
4356601.0,,,,,,31.182222,-100.003056,,,,Concho,1940,141.0,,,
4356605.0,,,,,,31.198334,-100.003889,,,,Concho,1939,165.0,,,
4356606.0,,,,,,31.198611,-100.005278,,,,Concho,1964,165.0,,,
4356901.0,,,,,,31.160001,-100.014445,,,,Concho,1941,170.0,,,
4364101.0,,,,,,31.091111,-100.114723,,,,Concho,1954,266.0,,,
4357702.0,,,,,,31.028889,-100.963056,,,,Crockett,1930,360.0,,,
4458702.0,,,,,,31.019167,-101.835556,,,,Crockett,1939,480.0,,,
4458902.0,,,,,,31.016389,-101.774444,,,,Crockett,1940,543.0,,,
4459505.0,,,,,,31.050278,-101.689722,,,,Crockett,1991,259.0,,,
4461401.0,,,,,,31.0725,-101.484722,,,,Crockett,1940,400.0,,,
4461402.0,,,,,,31.054723,-101.48,,,,Crockett,1924,490.0,,,
4461701.0,,,,,,31.038611,-101.468889,,,,Crockett,1952,460.0,,,
4461807.0,,,,,,31.035834,-101.451945,,,,Crockett,1963,402.0,,,
4461901.0,,,,,,31.025278,-101.415001,,,,Crockett,1932,,,,
4463902.0,,,,,,31.011389,-101.135278,,,,Crockett,1951,400.0,,,
4464404.0,,,,,,31.075833,-101.088334,,,,Crockett,1940,380.0,,,
4464901.0,,,,,,31.015278,-101.005278,,,,Crockett,1931,407.0,,,
5402103.0,,,,,,30.991111,-101.853056,,,,Crockett,1944,512.0,,,
5403704.0,,,,,,30.884167,-101.712223,,,,Crockett,1960,241.0,,,
5404103.0,,,,,,30.988611,-101.623333,,,,Crockett,1962,587.0,,,
5404104.0,,,,,,30.988334,-101.6225,,,,Crockett,1962,,,,
5404202.0,,,,,,30.995278,-101.575555,,,,Crockett,1920,430.0,,,
5404211.0,,,,,,30.960556,-101.557778,,,,Crockett,1967,415.0,,,
5404405.0,,,,,,30.950278,-101.599167,,,,Crockett,1947,536.0,,,
5404602.0,,,,,,30.936667,-101.503612,,,,Crockett,1942,,,,
5405406.0,,,,,,30.941389,-101.463612,,,,Crockett,1966,400.0,,,
5406201.0,,,,,,30.9775,-101.315001,,,,Crockett,1889,80.0,,,
5406202.0,,,,,,30.965278,-101.297778,,,,Crockett,1951,,,,
5406301.0,,,,,,30.988611,-101.259167,,,,Crockett,1939,,,,
5406302.0,,,,,,30.962501,-101.253889,,,,Crockett,1941,430.0,,,
5406506.0,,,,,,30.924444,-101.316389,,,,Crockett,1961,604.0,,,
5406507.0,,,,,,30.9233333,-101.3158333,,,,Crockett,1961,590.0,,,
5406508.0,,,,,,30.9241667,-101.3172222,,,,Crockett,1953,588.0,,,
5406703.0,,,,,,30.876389,-101.363889,,,,Crockett,1948,601.0,,,
5406901.0,,,,,,30.879444,-101.256112,,,,Crockett,1954,,,,
5407102.0,,,,,,30.996389,-101.228889,,,,Crockett,1941,400.0,,,
5407601.0,,,,,,30.919444,-101.158889,,,,Crockett,1957,520.0,,,
5407701.0,,,,,,30.911112,-101.212778,,,,Crockett,1927,240.0,,,
5407702.0,,,,,,30.900278,-101.240278,,,,Crockett,1956,446.0,,,
5407802.0,,,,,,30.913889,-101.186389,,,,Crockett,1960,427.0,,,
5407803.0,,,,,,30.881944,-101.178055,,,,Crockett,1956,458.0,,,
5408102.0,,,,,,30.999167,-101.113612,,,,Crockett,1926,,,,
5408304.0,,,,,,30.966389,-101.008889,,,,Crockett,1938,334.0,,,
5408401.0,,,,,,30.948056,-101.093611,,,,Crockett,1943,,,,
5408501.0,,,,,,30.954723,-101.077778,,,,Crockett,1952,307.0,,,
5410302.0,,,,,,30.839167,-101.767222,,,,Crockett,1927,,,,
5411203.0,,,,,,30.852501,-101.701389,,,,Crockett,1960,,,,
5411301.0,,,,,,30.873333,-101.655556,,,,Crockett,1947,275.0,,,
5412502.0,,,,,,30.817778,-101.546111,,,,Crockett,1958,,,,
5413201.0,,,,,,30.843889,-101.440278,,,,Crockett,1946,490.0,,,
5413303.0,,,,,,30.850278,-101.396389,,,,Crockett,1934,,,,
5413405.0,,,,,,30.811945,-101.488056,,,,Crockett,1930,,,,
5413603.0,,,,,,30.793334,-101.399445,,,,Crockett,1940,,,,
5413701.0,,,,,,30.781389,-101.484167,,,,Crockett,1930,,,,
5414205.0,,,,,,30.8725,-101.311945,,,,Crockett,1953,555.0,,,
5414206.0,,,,,,30.863612,-101.331111,,,,Crockett,1928,,,,
5414503.0,,,,,,30.803889,-101.301945,,,,Crockett,1959,467.0,,,
5415101.0,,,,,,30.843889,-101.240278,,,,Crockett,1952,,,,
5415103.0,,,,,,30.838889,-101.233334,,,,Crockett,1936,,,,
5415201.0,,,,,,30.855001,-101.182778,,,,Crockett,1920,,,,
5415203.0,,,,,,30.837778,-101.206945,,,,Crockett,1946,415.0,,,
5415304.0,,,,,,30.833889,-101.158334,,,,Crockett,1963,420.0,,,
5415401.0,,,,,,30.802223,-101.215556,,,,Crockett,1920,431.0,,,
5415403.0,,,,,,30.811112,-101.248611,,,,Crockett,1941,401.0,,,
5415502.0,,,,,,30.802223,-101.176111,,,,Crockett,1948,,,,
5415605.0,,,,,,30.805834,-101.150001,,,,Crockett,1948,,,,
5415702.0,,,,,,30.769167,-101.249722,,,,Crockett,1951,,,,
5415703.0,,,,,,30.764167,-101.230833,,,,Crockett,1939,463.0,,,
5415704.0,,,,,,30.786945,-101.248889,,,,Crockett,1907,450.0,,,
5415706.0,,,,,,30.761389,-101.210001,,,,Crockett,1933,340.0,,,
5415803.0,,,,,,30.774444,-101.174722,,,,Crockett,1942,,,,
5416801.0,,,,,,30.785,-101.065001,,,,Crockett,1951,400.0,,,
5418203.0,,,,,,30.713889,-101.795556,,,,Crockett,1982,120.0,,,
5418903.0,,,,,,30.712501,-101.794167,,,,Crockett,1983,120.0,,,
5419701.0,,,,,,30.66,-101.7088889,,,,Crockett,1947,80.0,,,
5419804.0,,,,,,30.659445,-101.685,,,,Crockett,1931,178.0,,,
5419806.0,,,,,,30.666389,-101.694722,,,,Crockett,1967,120.0,,,
5419807.0,,,,,,30.664167,-101.690278,,,,Crockett,1978,175.0,,,
5419902.0,,,,,,30.653889,-101.663056,,,,Crockett,1945,145.0,,,
5419903.0,,,,,,30.648889,-101.633055,,,,Crockett,1940,600.0,,,
5419904.0,,,,,,30.631389,-101.627778,,,,Crockett,1948,156.0,,,
5419906.0,,,,,,30.628333,-101.652778,,,,Crockett,1977,100.0,,,
5420205.0,,,,,,30.726111,-101.557501,,,,Crockett,1975,640.0,,,
5420408.0,,,,,,30.688889,-101.602501,,,,Crockett,1991,648.0,,,
5420501.0,,,,,,30.699722,-101.576389,,,,Crockett,1945,601.0,,,
5420606.0,,,,,,30.706945,-101.507223,,,,Crockett,1900,360.0,,,
5420702.0,,,,,,30.649445,-101.588056,,,,Crockett,1951,600.0,,,
5420801.0,,,,,,30.627222,-101.563889,,,,Crockett,1938,600.0,,,
