State Well Number,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Latitude DD,Longitude DD,Unnamed: 8,Unnamed: 9,Unnamed: 10,County,Drilling End Date,Well Depth (ft. below land surface),Unnamed: 14,Unnamed: 15,Unnamed: 16
6837207.0,,,,,,29.496111,-98.435,,,,Bexar,1952,872.0,,,
6939920.0,,,,,,29.395834,-99.154723,,,,Medina,1952,720.0,,,
5857403.0,,,,,,30.066389,-97.966667,,,,Hays,1952,350.0,,,
6842307.0,,,,,,29.351667,-98.754445,,,,Bexar,1953,1580.0,,,
6828601.0,,,,,,29.581111,-98.525833,,,,Bexar,1953,464.0,,,
6837414.0,,,,,,29.447222,-98.476389,,,,Bexar,1953,1160.0,,,
6837413.0,,,,,,29.447778,-98.476667,,,,Bexar,1953,1000.0,,,
6837111.0,,,,,,29.481944,-98.486945,,,,Bexar,1953,450.0,,,
6844205.0,,,,,,29.352778,-98.556667,,,,Bexar,1953,1420.0,,,
6946903.0,,,,,,29.270278,-99.277222,,,,Medina,1953,,,,
6942810.0,,,,,,29.267778,-99.810556,,,,Uvalde,1953,200.0,,,
6828803.0,,,,,,29.510001,-98.563056,,,,Bexar,1953,522.0,,,
6836208.0,,,,,,29.479167,-98.545834,,,,Bexar,1953,840.0,,,
6836907.0,,,,,,29.380833,-98.5225,,,,Bexar,1953,1616.0,,,
6943914.0,,,,,,29.252778,-99.644722,,,,Uvalde,1953,1289.0,,,
6945405.0,,,,,,29.3272222,-99.4686111,,,,Uvalde,1953,1211.0,,,
6950308.0,,,,,,29.2129278,-99.7856861,,,,Uvalde,1953,602.0,,,
6836802.0,,,,,,29.390278,-98.558889,,,,Bexar,1953,1479.0,,,
5820901.0,,,,,,30.6325,-97.53,,,,Williamson,1953,745.0,,,
6842802.0,,,,,,29.265278,-98.823889,,,,Medina,1953,2501.0,,,
6828811.0,,,,,,29.518611,-98.571667,,,,Bexar,1953,612.0,,,
6830703.0,,,,,,29.502223,-98.340834,,,,Bexar,1953,804.0,,,
6836205.0,,,,,,29.471389,-98.573055,,,,Bexar,1953,956.0,,,
6830805.0,,,,,,29.529722,-98.299167,,,,Bexar,1953,576.0,,,
6836202.0,,,,,,29.488889,-98.551112,,,,Bexar,1953,450.0,,,
6951109.0,,,,,,29.243889,-99.741945,,,,Uvalde,1953,,,,
6842304.0,,,,,,29.363612,-98.786389,,,,Bexar,1953,1200.0,,,
6828911.0,,,,,,29.503612,-98.541667,,,,Bexar,1953,850.0,,,
6842306.0,,,,,,29.351667,-98.774444,,,,Bexar,1953,896.0,,,
6945705.0,,,,,,29.279444,-99.489722,,,,Uvalde,1953,,,,
5805401.0,,,,,,30.931944,-97.468889,,,,Bell,1953,740.0,,,
6836409.0,,,,,,29.418055,-98.613612,,,,Bexar,1953,1215.0,,,
6837507.0,,,,,,29.432778,-98.4375,,,,Bexar,1953,1108.0,,,
6843803.0,,,,,,29.2875,-98.696945,,,,Bexar,1953,1850.0,,,
6827608.0,,,,,,29.543889,-98.644445,,,,Bexar,1953,340.0,,,
5850515.0,,,,,,30.171667,-97.828889,,,,Travis,1953,,,,
6823501.0,,,,,,29.681944,-98.179722,,,,Comal,1953,210.0,,,
6823609.0,,,,,,29.6975,-98.165001,,,,Comal,1953,200.0,,,
6835606.0,,,,,,29.427778,-98.648334,,,,Bexar,1953,682.0,,,
5842818.0,,,,,,30.270833,-97.809723,,,,Travis,1953,300.0,,,
6835906.0,,,,,,29.398889,-98.638889,,,,Bexar,1953,990.0,,,
6834902.0,,,,,,29.39,-98.773889,,,,Bexar,1953,823.0,,,
6828403.0,,,,,,29.573611,-98.586667,,,,Bexar,1954,600.0,,,
6834103.0,,,,,,29.477778,-98.858056,,,,Medina,1954,1015.0,,,
5849803.0,,,,,,30.150834,-97.933889,,,,Hays,1954,135.0,,,
6830802.0,,,,,,29.517778,-98.314167,,,,Bexar,1954,750.0,,,
6946501.0,,,,,,29.312223,-99.331944,,,,Medina,1954,1485.0,,,
5858403.0,,,,,,30.081667,-97.842778,,,,Hays,1954,390.0,,,
6829917.0,,,,,,29.510278,-98.408056,,,,Bexar,1954,,,,
6823329.0,,,,,,29.721111,-98.126389,,,,Comal,1954,95.0,,,
6828909.0,,,,,,29.507501,-98.526389,,,,Bexar,1954,867.0,,,
6950612.0,,,,,,29.179167,-99.753612,,,,Uvalde,1954,350.0,,,
6829104.0,,,,,,29.585556,-98.474444,,,,Bexar,1954,602.0,,,
6844304.0,,,,,,29.3677222,-98.5342222,,,,Bexar,1954,1500.0,,,
6834701.0,,,,,,29.416389,-98.866667,,,,Medina,1954,619.0,,,
6828804.0,,,,,,29.508334,-98.565834,,,,Bexar,1954,638.0,,,
6830207.0,,,,,,29.584722,-98.301945,,,,Guadalupe,1954,255.0,,,
6835301.0,,,,,,29.485556,-98.627222,,,,Bexar,1954,425.0,,,
6827804.0,,,,,,29.506667,-98.685278,,,,Bexar,1954,525.0,,,
6829509.0,,,,,,29.545,-98.4213889,,,,Bexar,1954,725.0,,,
6842301.0,,,,,,29.373055,-98.791667,,,,Bexar,1954,1100.0,,,
6843807.0,,,,,,29.275278,-98.672222,,,,Bexar,1954,2292.0,,,
6823312.0,,,,,,29.734005,-98.12718,,,,Comal,1954,,,,
6836403.0,,,,,,29.441667,-98.614723,,,,Bexar,1954,889.0,,,
6829811.0,,,,,,29.513889,-98.447778,,,,Bexar,1954,612.0,,,
6843501.0,,,,,,29.311667,-98.674167,,,,Bexar,1954,1890.0,,,
6842108.0,,,,,,29.353612,-98.860278,,,,Medina,1954,704.0,,,
6842109.0,,,,,,29.352501,-98.868889,,,,Medina,1954,735.0,,,
6829804.0,,,,,,29.531111,-98.420833,,,,Bexar,1954,761.0,,,
6842701.0,,,,,,29.285278,-98.868055,,,,Medina,1954,1825.0,,,
6843302.0,,,,,,29.3725,-98.652223,,,,Bexar,1954,1543.0,,,
6837604.0,,,,,,29.445278,-98.406112,,,,Bexar,1954,1091.0,,,
6836803.0,,,,,,29.388889,-98.550001,,,,Bexar,1954,1409.0,,,
6844206.0,,,,,,29.352501,-98.556667,,,,Bexar,1954,1530.0,,,
6843809.0,,,,,,29.2672222,-98.6911111,,,,Bexar,1954,1903.0,,,
6837426.0,,,,,,29.422778,-98.488889,,,,Bexar,1954,1114.0,,,
6837601.0,,,,,,29.445556,-98.405556,,,,Bexar,1954,1150.0,,,
6830209.0,,,,,,29.616112,-98.301945,,,,Comal,1954,415.0,,,
6837404.0,,,,,,29.4225,-98.488889,,,,Bexar,1954,1326.0,,,
6829402.0,,,,,,29.575278,-98.4875,,,,Bexar,1954,400.0,,,
6946601.0,,,,,,29.3322583,-99.2789389,,,,Medina,1954,1289.0,,,
6835605.0,,,,,,29.428611,-98.625555,,,,Bexar,1954,606.0,,,
6938902.0,,,,,,29.378611,-99.276667,,,,Medina,1954,1000.0,,,
6828510.0,,,,,,29.5628278,-98.5674806,,,,Bexar,1954,400.0,,,
6701806.0,,,,,,29.891111,-97.935,,,,Hays,1954,128.0,,,
6828509.0,,,,,,29.5629778,-98.5718889,,,,Bexar,1954,400.0,,,
6842107.0,,,,,,29.354723,-98.856112,,,,Medina,1954,672.0,,,
6830219.0,,,,,,29.601389,-98.332778,,,,Bexar,1954,850.0,,,
6843805.0,,,,,,29.28061,-98.683777,,,,Bexar,1955,2195.0,,,
6843802.0,,,,,,29.28825,-98.6948333,,,,Bexar,1955,1987.0,,,
6844210.0,,,,,,29.3350833,-98.5682222,,,,Bexar,1955,1672.0,,,
6843608.0,,,,,,29.312501,-98.650556,,,,Bexar,1955,1683.0,,,
6844201.0,,,,,,29.3714444,-98.5596944,,,,Bexar,1955,1253.0,,,
6842801.0,,,,,,29.277222,-98.814445,,,,Medina,1955,2428.0,,,
6844403.0,,,,,,29.329444,-98.593334,,,,Bexar,1955,1781.0,,,
6849601.0,,,,,,29.196945,-98.901667,,,,Medina,1955,2759.0,,,
6940103.0,,,,,,29.4880556,-99.1011111,,,,Medina,1955,400.0,,,
6940702.0,,,,,,29.413612,-99.089445,,,,Medina,1955,829.0,,,
6946902.0,,,,,,29.275833,-99.282778,,,,Medina,1955,1313.0,,,
6947303.0,,,,,,29.346389,-99.138334,,,,Medina,1955,1803.0,,,
6947701.0,,,,,,29.256389,-99.249167,,,,Medina,1955,1999.0,,,
6955101.0,,,,,,29.2225,-99.211945,,,,Medina,1955,2209.0,,,
6955201.0,,,,,,29.231111,-99.188889,,,,Medina,1955,2286.0,,,
5842910.0,,,,,,30.2775,-97.785,,,,Travis,1955,264.0,,,
5842912.0,,,,,,30.2775,-97.785,,,,Travis,1955,245.0,,,
5850208.0,,,,,,30.219444,-97.824722,,,,Travis,1955,317.0,,,
5850212.0,,,,,,30.2255556,-97.8063889,,,,Travis,1955,336.0,,,
5850725.0,,,,,,30.138056,-97.853889,,,,Travis,1955,475.0,,,
6935901.0,,,,,,29.387222,-99.645834,,,,Uvalde,1955,674.0,,,
6935903.0,,,,,,29.385556,-99.641667,,,,Uvalde,1955,580.0,,,
6942604.0,,,,,,29.312778,-99.771111,,,,Uvalde,1955,518.0,,,
6943406.0,,,,,,29.308612,-99.749722,,,,Uvalde,1955,518.0,,,
6950406.0,,,,,,29.180833,-99.866944,,,,Uvalde,1955,1113.0,,,
5835103.0,,,,,,30.463612,-97.718333,,,,Williamson,1955,80.0,,,
6842803.0,,,,,,29.264445,-98.8225,,,,Medina,1955,2494.0,,,
6842502.0,,,,,,29.3102778,-98.8225,,,,Medina,1955,1286.0,,,
6842207.0,,,,,,29.350834,-98.805278,,,,Medina,1955,943.0,,,
6842206.0,,,,,,29.354723,-98.8325,,,,Medina,1955,1348.0,,,
6844404.0,,,,,,29.311945,-98.613056,,,,Bexar,1955,1660.0,,,
6844406.0,,,,,,29.3288889,-98.6230556,,,,Bexar,1955,1987.0,,,
6845302.0,,,,,,29.361112,-98.380555,,,,Bexar,1955,1715.0,,,
6851102.0,,,,,,29.2270639,-98.7106667,,,,Bexar,1955,2363.0,,,
6851201.0,,,,,,29.2475,-98.6794444,,,,Bexar,1955,2226.0,,,
6823610.0,,,,,,29.698056,-98.164445,,,,Comal,1955,234.0,,,
6830210.0,,,,,,29.6175,-98.298611,,,,Comal,1955,700.0,,,
6830202.0,,,,,,29.596111,-98.305556,,,,Guadalupe,1955,524.0,,,
6830302.0,,,,,,29.586111,-98.252223,,,,Guadalupe,1955,370.0,,,
6844305.0,,,,,,29.3678889,-98.5346944,,,,Bexar,1955,1644.0,,,
6831501.0,,,,,,29.580833,-98.206112,,,,Guadalupe,1955,430.0,,,
6833601.0,,,,,,29.435278,-98.890556,,,,Medina,1955,1003.0,,,
6833603.0,,,,,,29.423889,-98.896389,,,,Medina,1955,830.0,,,
6834702.0,,,,,,29.413889,-98.872222,,,,Medina,1955,646.0,,,
6841303.0,,,,,,29.3572222,-98.8763889,,,,Medina,1955,717.0,,,
6842101.0,,,,,,29.3675,-98.837222,,,,Medina,1955,563.0,,,
6842102.0,,,,,,29.366389,-98.834722,,,,Medina,1955,594.0,,,
6842104.0,,,,,,29.356112,-98.860834,,,,Medina,1955,875.0,,,
6842202.0,,,,,,29.362778,-98.824444,,,,Medina,1955,1008.0,,,
6842203.0,,,,,,29.362501,-98.814445,,,,Medina,1955,1219.0,,,
6831503.0,,,,,,29.565556,-98.206667,,,,Guadalupe,1955,594.0,,,
6843607.0,,,,,,29.315556,-98.650278,,,,Bexar,1955,2068.0,,,
6850201.0,,,,,,29.230555,-98.798889,,,,Atascosa,1955,2379.0,,,
6835907.0,,,,,,29.398889,-98.651389,,,,Bexar,1955,845.0,,,
6835503.0,,,,,,29.428333,-98.675555,,,,Bexar,1955,671.0,,,
6835502.0,,,,,,29.443056,-98.693334,,,,Bexar,1955,581.0,,,
6830804.0,,,,,,29.5225,-98.318055,,,,Bexar,1955,565.0,,,
6835501.0,,,,,,29.452501,-98.668611,,,,Bexar,1955,700.0,,,
6842305.0,,,,,,29.355278,-98.789445,,,,Bexar,1955,1031.0,,,
6828907.0,,,,,,29.511667,-98.513334,,,,Bexar,1955,533.0,,,
6828906.0,,,,,,29.5225,-98.519167,,,,Bexar,1955,528.0,,,
6827601.0,,,,,,29.5775,-98.633055,,,,Bexar,1955,527.0,,,
6828904.0,,,,,,29.5261111,-98.5091667,,,,Bexar,1955,640.0,,,
6836404.0,,,,,,29.4416667,-98.6133333,,,,Bexar,1955,985.0,,,
6827901.0,,,,,,29.5225,-98.646111,,,,Bexar,1955,450.0,,,
6843301.0,,,,,,29.372222,-98.655834,,,,Bexar,1955,1622.0,,,
6828802.0,,,,,,29.513612,-98.564167,,,,Bexar,1955,590.0,,,
6828607.0,,,,,,29.556667,-98.500278,,,,Bexar,1955,403.0,,,
6837122.0,,,,,,29.485,-98.466112,,,,Bexar,1955,726.0,,,
6842805.0,,,,,,29.265834,-98.796111,,,,Bexar,1955,2524.0,,,
6836703.0,,,,,,29.404167,-98.622222,,,,Bexar,1955,700.0,,,
6842210.0,,,,,,29.368055,-98.795,,,,Bexar,1955,1200.0,,,
6828501.0,,,,,,29.583055,-98.5425,,,,Bexar,1955,469.0,,,
6835305.0,,,,,,29.460834,-98.653334,,,,Bexar,1955,480.0,,,
5804505.0,,,,,,30.920555,-97.565001,,,,Bell,1955,125.0,,,
6842302.0,,,,,,29.364723,-98.791667,,,,Bexar,1955,1335.0,,,
6842303.0,,,,,,29.364445,-98.789722,,,,Bexar,1955,1065.0,,,
6828502.0,,,,,,29.577222,-98.545556,,,,Bexar,1955,506.0,,,
6835303.0,,,,,,29.481944,-98.655834,,,,Bexar,1955,281.0,,,
6829505.0,,,,,,29.5455556,-98.4222222,,,,Bexar,1955,807.0,,,
6826902.0,,,,,,29.5175,-98.752501,,,,Bexar,1955,1040.0,,,
6843306.0,,,,,,29.325833,-98.645834,,,,Bexar,1955,1831.0,,,
6837704.0,,,,,,29.399722,-98.490834,,,,Bexar,1955,1617.0,,,
6835702.0,,,,,,29.393056,-98.7475,,,,Bexar,1955,664.0,,,
6830704.0,,,,,,29.501112,-98.360278,,,,Bexar,1955,684.0,,,
6843503.0,,,,,,29.298611,-98.670833,,,,Bexar,1955,2005.0,,,
6829914.0,,,,,,29.507778,-98.403889,,,,Bexar,1955,845.0,,,
6829910.0,,,,,,29.518055,-98.411667,,,,Bexar,1955,597.0,,,
6829901.0,,,,,,29.539445,-98.3775,,,,Bexar,1955,566.0,,,
6850303.0,,,,,,29.224444,-98.780555,,,,Atascosa,1955,2428.0,,,
6829809.0,,,,,,29.535,-98.451112,,,,Bexar,1955,364.0,,,
6835602.0,,,,,,29.433889,-98.628055,,,,Bexar,1956,618.0,,,
6950301.0,,,,,,29.233055,-99.776111,,,,Uvalde,1956,210.0,,,
6950601.0,,,,,,29.184722,-99.789167,,,,Uvalde,1956,562.0,,,
5835411.0,,,,,,30.455556,-97.717778,,,,Travis,1956,990.0,,,
6835608.0,,,,,,29.418333,-98.636945,,,,Bexar,1956,638.0,,,
6823327.0,,,,,,29.721389,-98.126944,,,,Comal,1956,105.0,,,
6845301.0,,,,,,29.371389,-98.399722,,,,Bexar,1956,2172.0,,,
6830603.0,,,,,,29.558612,-98.260001,,,,Guadalupe,1956,550.0,,,
6942705.0,,,,,,29.259723,-99.834167,,,,Uvalde,1956,,,,
6942809.0,,,,,,29.279167,-99.815834,,,,Uvalde,1956,79.0,,,
6942911.0,,,,,,29.288611,-99.761667,,,,Uvalde,1956,800.0,,,
6831104.0,,,,,,29.596389,-98.226944,,,,Guadalupe,1956,470.0,,,
5819605.0,,,,,,30.692778,-97.665001,,,,Williamson,1956,56.0,,,
6942912.0,,,,,,29.266389,-99.776111,,,,Uvalde,1956,389.0,,,
6823502.0,,,,,,29.682222,-98.176667,,,,Comal,1956,448.0,,,
6835901.0,,,,,,29.415001,-98.638334,,,,Bexar,1956,916.0,,,
6836419.0,,,,,,29.453612,-98.611667,,,,Bexar,1956,547.0,,,
6837402.0,,,,,,29.442778,-98.479722,,,,Bexar,1956,1162.0,,,
6823303.0,,,,,,29.7138889,-98.1344444,,,,Comal,1956,1045.0,,,
6701306.0,,,,,,29.975278,-97.913612,,,,Hays,1956,,,,
6827505.0,,,,,,29.560278,-98.68,,,,Bexar,1956,400.0,,,
5850109.0,,,,,,30.225833,-97.869722,,,,Travis,1956,607.0,,,
6950201.0,,,,,,29.249722,-99.797778,,,,Uvalde,1956,400.0,,,
6836116.0,,,,,,29.496667,-98.618889,,,,Bexar,1956,400.0,,,
6823602.0,,,,,,29.701945,-98.151112,,,,Comal,1956,790.0,,,
6950902.0,,,,,,29.165556,-99.767222,,,,Uvalde,1956,580.0,,,
6835603.0,,,,,,29.430833,-98.6425,,,,Bexar,1956,618.0,,,
5850511.0,,,,,,30.1716667,-97.8258333,,,,Travis,1956,285.0,,,
6823808.0,,,,,,29.6565139,-98.1827611,,,,Comal,1956,530.0,,,
6824104.0,,,,,,29.7475,-98.101945,,,,Comal,1956,160.0,,,
6834102.0,,,,,,29.478333,-98.8425,,,,Medina,1956,1140.0,,,
6836407.0,,,,,,29.426389,-98.624167,,,,Bexar,1956,620.0,,,
5850817.0,,,,,,30.140278,-97.8325,,,,Travis,1956,400.0,,,
6936301.0,,,,,,29.485278,-99.516944,,,,Uvalde,1956,525.0,,,
6701601.0,,,,,,29.92,-97.911389,,,,Hays,1956,300.0,,,
6823304.0,,,,,,29.7113278,-98.1376139,,,,Comal,1956,965.0,,,
6824102.0,,,,,,29.744722,-98.107223,,,,Comal,1956,211.0,,,
6831111.0,,,,,,29.591389,-98.210556,,,,Guadalupe,1956,448.0,,,
5813504.0,,,,,,30.8225,-97.436111,,,,Bell,1956,1000.0,,,
6835902.0,,,,,,29.411667,-98.651389,,,,Bexar,1956,835.0,,,
6701302.0,,,,,,29.987778,-97.881944,,,,Hays,1956,360.0,,,
6829102.0,,,,,,29.5960194,-98.4895722,,,,Bexar,1956,525.0,,,
6940407.0,,,,,,29.420833,-99.084167,,,,Medina,1956,930.0,,,
6828504.0,,,,,,29.551389,-98.552778,,,,Bexar,1956,430.0,,,
6844105.0,,,,,,29.345834,-98.600001,,,,Bexar,1956,1995.0,,,
6829401.0,,,,,,29.575833,-98.49,,,,Bexar,1956,517.0,,,
6844102.0,,,,,,29.353056,-98.601389,,,,Bexar,1956,,,,
6829408.0,,,,,,29.568333,-98.463056,,,,Bexar,1956,390.0,,,
5827901.0,,,,,,30.504167,-97.637778,,,,Williamson,1956,425.0,,,
6843901.0,,,,,,29.278889,-98.645,,,,Bexar,1956,2274.0,,,
5827902.0,,,,,,30.523611,-97.642778,,,,Williamson,1956,504.0,,,
6828903.0,,,,,,29.535556,-98.513612,,,,Bexar,1956,762.0,,,
6843305.0,,,,,,29.337222,-98.649722,,,,Bexar,1956,2005.0,,,
6851101.0,,,,,,29.2244444,-98.7408611,,,,Atascosa,1956,2656.0,,,
6843404.0,,,,,,29.296389,-98.714445,,,,Bexar,1956,2285.0,,,
6850302.0,,,,,,29.233055,-98.7775,,,,Atascosa,1956,2498.0,,,
6850301.0,,,,,,29.224722,-98.757223,,,,Atascosa,1956,2507.0,,,
6842702.0,,,,,,29.260556,-98.870555,,,,Medina,1956,2411.0,,,
6843504.0,,,,,,29.299167,-98.6825,,,,Bexar,1956,1750.0,,,
6843505.0,,,,,,29.2966111,-98.6880833,,,,Bexar,1956,2002.0,,,
6843610.0,,,,,,29.2975,-98.661389,,,,Bexar,1956,1856.0,,,
6842503.0,,,,,,29.308889,-98.814445,,,,Medina,1956,1373.0,,,
5836301.0,,,,,,30.481111,-97.501667,,,,Williamson,1956,1050.0,,,
6843604.0,,,,,,29.329444,-98.659445,,,,Bexar,1956,2037.0,,,
6829802.0,,,,,,29.533889,-98.421389,,,,Bexar,1956,410.0,,,
6843205.0,,,,,,29.345834,-98.698056,,,,Bexar,1956,1638.0,,,
6829301.0,,,,,,29.5838889,-98.4075,,,,Bexar,1956,518.0,,,
6844207.0,,,,,,29.351112,-98.574444,,,,Bexar,1956,1686.0,,,
6831210.0,,,,,,29.595556,-98.176944,,,,Guadalupe,1956,293.0,,,
6831209.0,,,,,,29.609723,-98.178889,,,,Guadalupe,1956,430.0,,,
6831507.0,,,,,,29.573055,-98.198889,,,,Guadalupe,1956,635.0,,,
6828604.0,,,,,,29.564723,-98.538889,,,,Bexar,1956,344.0,,,
6843605.0,,,,,,29.327222,-98.653612,,,,Bexar,1956,1800.0,,,
6836908.0,,,,,,29.380555,-98.521944,,,,Bexar,1956,1708.0,,,
6828709.0,,,,,,29.500834,-98.623333,,,,Bexar,1956,480.0,,,
6843201.0,,,,,,29.364167,-98.684445,,,,Bexar,1956,1140.0,,,
6831204.0,,,,,,29.589445,-98.207778,,,,Guadalupe,1956,434.0,,,
6842311.0,,,,,,29.3414722,-98.7860556,,,,Bexar,1956,1052.0,,,
6843203.0,,,,,,29.350278,-98.705556,,,,Bexar,1956,1217.0,,,
6843117.0,,,,,,29.354167,-98.710834,,,,Bexar,1956,930.0,,,
5819907.0,,,,,,30.664445,-97.643056,,,,Williamson,1956,200.0,,,
6831505.0,,,,,,29.564445,-98.198611,,,,Guadalupe,1957,525.0,,,
6842110.0,,,,,,29.346667,-98.863334,,,,Medina,1957,1215.0,,,
6836903.0,,,,,,29.4097222,-98.5111111,,,,Bexar,1957,805.0,,,
6942702.0,,,,,,29.272778,-99.863056,,,,Uvalde,1957,200.0,,,
6943202.0,,,,,,29.3583806,-99.6954333,,,,Uvalde,1957,721.0,,,
6835801.0,,,,,,29.406667,-98.692778,,,,Bexar,1957,837.0,,,
6835803.0,,,,,,29.394167,-98.680278,,,,Bexar,1957,1004.0,,,
6835804.0,,,,,,29.3872389,-98.681175,,,,Bexar,1957,,,,
6835805.0,,,,,,29.3869444,-98.6838889,,,,Bexar,1957,757.0,,,
6942712.0,,,,,,29.289722,-99.870833,,,,Uvalde,1957,518.0,,,
6938601.0,,,,,,29.4394444,-99.2844444,,,,Medina,1957,538.0,,,
6829906.0,,,,,,29.531111,-98.383889,,,,Bexar,1957,430.0,,,
6948102.0,,,,,,29.3511111,-99.0866667,,,,Medina,1957,1654.0,,,
6940704.0,,,,,,29.403889,-99.112778,,,,Medina,1957,800.0,,,
6823702.0,,,,,,29.645556,-98.226944,,,,Comal,1957,377.0,,,
6829103.0,,,,,,29.5896167,-98.4880083,,,,Bexar,1957,547.0,,,
5842822.0,,,,,,30.275,-97.794167,,,,Travis,1957,300.0,,,
5858102.0,,,,,,30.106667,-97.854445,,,,Hays,1957,400.0,,,
6836503.0,,,,,,29.439445,-98.564445,,,,Bexar,1957,1247.0,,,
6828102.0,,,,,,29.595,-98.601112,,,,Bexar,1957,440.0,,,
6828603.0,,,,,,29.565001,-98.538889,,,,Bexar,1957,377.0,,,
6824606.0,,,,,,29.700278,-98.013889,,,,Guadalupe,1957,876.0,,,
6834901.0,,,,,,29.39,-98.775833,,,,Bexar,1957,827.0,,,
6935602.0,,,,,,29.4458778,-99.6652611,,,,Uvalde,1957,237.0,,,
5858103.0,,,,,,30.100278,-97.841945,,,,Hays,1957,440.0,,,
6829810.0,,,,,,29.5375,-98.450556,,,,Bexar,1957,500.0,,,
6837102.0,,,,,,29.497778,-98.488056,,,,Bexar,1957,1088.0,,,
6940703.0,,,,,,29.396667,-99.087222,,,,Medina,1957,1601.0,,,
6936601.0,,,,,,29.4256333,-99.5165583,,,,Uvalde,1957,760.0,,,
6828505.0,,,,,,29.57,-98.543056,,,,Bexar,1957,456.0,,,
6843606.0,,,,,,29.319444,-98.654167,,,,Bexar,1957,1567.0,,,
6953202.0,,,,,,29.215834,-99.450001,,,,Uvalde,1957,1230.0,,,
5819807.0,,,,,,30.637778,-97.674722,,,,Williamson,1957,238.0,,,
5819805.0,,,,,,30.650278,-97.669167,,,,Williamson,1957,175.0,,,
6835908.0,,,,,,29.396945,-98.643334,,,,Bexar,1957,1066.0,,,
6835905.0,,,,,,29.403889,-98.6425,,,,Bexar,1957,881.0,,,
6836701.0,,,,,,29.411945,-98.606667,,,,Bexar,1957,1199.0,,,
6843204.0,,,,,,29.3475,-98.689722,,,,Bexar,1957,2001.0,,,
6836502.0,,,,,,29.439075,-98.56485,,,,Bexar,1957,1224.0,,,
7040901.0,,,,,,29.394722,-100.002223,,,,Uvalde,1957,140.0,,,
6837706.0,,,,,,29.391667,-98.496111,,,,Bexar,1957,1521.0,,,
5819808.0,,,,,,30.631944,-97.671944,,,,Williamson,1957,200.0,,,
6837705.0,,,,,,29.391389,-98.496667,,,,Bexar,1957,1800.0,,,
6950320.0,,,,,,29.216389,-99.771667,,,,Uvalde,1957,637.0,,,
5820102.0,,,,,,30.7355556,-97.5875,,,,Williamson,1957,603.0,,,
6836201.0,,,,,,29.490834,-98.549445,,,,Bexar,1957,601.0,,,
6836702.0,,,,,,29.406389,-98.616944,,,,Bexar,1957,985.0,,,
6843808.0,,,,,,29.269722,-98.691111,,,,Bexar,1957,1764.0,,,
6843403.0,,,,,,29.302501,-98.732222,,,,Bexar,1957,2289.0,,,
6838102.0,,,,,,29.485,-98.348611,,,,Bexar,1957,775.0,,,
5842812.0,,,,,,30.264723,-97.813612,,,,Travis,1958,375.0,,,
6837508.0,,,,,,29.432778,-98.438611,,,,Bexar,1958,1318.0,,,
6835619.0,,,,,,29.4375,-98.639722,,,,Bexar,1958,985.0,,,
5812404.0,,,,,,30.83,-97.608056,,,,Williamson,1958,400.0,,,
6835604.0,,,,,,29.430833,-98.6425,,,,Bexar,1958,906.0,,,
6827808.0,,,,,,29.535278,-98.684167,,,,Bexar,1958,350.0,,,
6830505.0,,,,,,29.561667,-98.295834,,,,Guadalupe,1958,270.0,,,
5843706.0,,,,,,30.271667,-97.745834,,,,Travis,1958,480.0,,,
6823807.0,,,,,,29.666112,-98.171667,,,,Comal,1958,515.0,,,
6837105.0,,,,,,29.496389,-98.488056,,,,Bexar,1958,1050.0,,,
6824103.0,,,,,,29.731111,-98.119444,,,,Comal,1958,130.0,,,
6950402.0,,,,,,29.188611,-99.837222,,,,Uvalde,1958,886.0,,,
6835904.0,,,,,,29.406667,-98.656667,,,,Bexar,1958,675.0,,,
5850512.0,,,,,,30.171944,-97.825278,,,,Travis,1958,295.0,,,
5821501.0,,,,,,30.693334,-97.456112,,,,Williamson,1958,1040.0,,,
6843702.0,,,,,,29.252949,-98.709451,,,,Bexar,1958,2030.0,,,
5821802.0,,,,,,30.638334,-97.435556,,,,Williamson,1958,1080.0,,,
6829921.0,,,,,,29.518889,-98.408612,,,,Bexar,1958,585.0,,,
6844108.0,,,,,,29.368611,-98.603889,,,,Bexar,1958,1387.0,,,
6836804.0,,,,,,29.383055,-98.551389,,,,Bexar,1958,1288.0,,,
6829907.0,,,,,,29.529444,-98.391667,,,,Bexar,1958,660.0,,,
6955401.0,,,,,,29.186945,-99.216389,,,,Medina,1958,2260.0,,,
6701203.0,,,,,,29.9621944,-97.9207778,,,,Hays,1958,150.0,,,
6940604.0,,,,,,29.457778,-99.009167,,,,Medina,1958,505.0,,,
6829903.0,,,,,,29.538056,-98.376667,,,,Bexar,1958,485.0,,,
6950606.0,,,,,,29.185556,-99.753889,,,,Uvalde,1959,112.0,,,
6827508.0,,,,,,29.569722,-98.675833,,,,Bexar,1959,320.0,,,
6838103.0,,,,,,29.464723,-98.367778,,,,Bexar,1959,884.0,,,
6829908.0,,,,,,29.518889,-98.405556,,,,Bexar,1959,553.0,,,
6829406.0,,,,,,29.568055,-98.474722,,,,Bexar,1959,410.0,,,
6829101.0,,,,,,29.601112,-98.500001,,,,Bexar,1959,400.0,,,
6828917.0,,,,,,29.539445,-98.516389,,,,Bexar,1959,392.0,,,
6701305.0,,,,,,29.9678611,-97.8883611,,,,Hays,1959,500.0,,,
