State Well Number,Latitude DD,Longitude DD,County,Date,Depth
4637314.0,31.483889,-103.414723,Ward,1945,77.0
4643303.0,31.349445,-103.637778,Reeves,1945,190.0
4640202.0,31.473333,-103.067222,Ward,1945,66.0
4517203.0,31.730278,-102.949445,Winkler,1945,125.0
4637226.0,31.485834,-103.417778,Ward,1945,110.0
4616713.0,31.780555,-103.106945,Winkler,1945,110.0
4534701.0,31.395556,-102.8475,Ward,1945,102.0
4552104.0,31.245834,-102.583889,Pecos,1945,430.0
4636601.0,31.441389,-103.501112,Reeves,1945,210.0
4616714.0,31.78,-103.107778,Winkler,1945,200.0
4616712.0,31.780833,-103.107778,Winkler,1945,110.0
5202305.0,30.969444,-103.756112,Reeves,1945,26.0
4629702.0,31.500278,-103.467778,Ward,1946,186.0
4629705.0,31.523055,-103.473889,Ward,1946,152.0
4629706.0,31.503334,-103.468055,Ward,1946,162.0
4629708.0,31.507501,-103.467778,Ward,1946,195.0
4629804.0,31.509723,-103.451667,Ward,1946,153.0
4543805.0,31.280833,-102.695,Pecos,1946,89.0
4543804.0,31.283611,-102.683055,Pecos,1946,92.0
4543702.0,31.282222,-102.738056,Pecos,1946,91.0
4637204.0,31.4925,-103.433055,Ward,1946,71.0
4533812.0,31.388334,-102.953334,Ward,1946,140.0
4637222.0,31.475,-103.431111,Ward,1946,110.0
5202312.0,30.969167,-103.754445,Reeves,1946,46.0
4637217.0,31.491389,-103.442778,Ward,1946,138.0
4637108.0,31.494445,-103.463334,Ward,1946,183.0
4637216.0,31.48,-103.4275,Ward,1946,90.0
4637110.0,31.492222,-103.461112,Ward,1946,125.0
4637201.0,31.493889,-103.452501,Ward,1946,112.0
4659910.0,31.011112,-103.634167,Reeves,1946,515.0
4543701.0,31.265556,-102.722778,Pecos,1946,110.0
4552102.0,31.244722,-102.584167,Pecos,1946,100.0
4543903.0,31.266112,-102.653612,Pecos,1946,116.0
4652601.0,31.178055,-103.529722,Reeves,1946,319.0
4552101.0,31.250278,-102.610556,Pecos,1946,105.0
4552103.0,31.245278,-102.586945,Pecos,1946,109.0
4542504.0,31.317222,-102.806112,Ward,1946,65.0
4542505.0,31.316944,-102.808889,Ward,1946,62.0
4534504.0,31.452778,-102.831111,Ward,1946,91.0
4551305.0,31.248889,-102.625555,Pecos,1946,102.0
4551304.0,31.246389,-102.653056,Pecos,1946,105.0
4551303.0,31.219722,-102.628333,Pecos,1946,96.0
4553402.0,31.176944,-102.492222,Pecos,1946,102.0
4637223.0,31.473055,-103.426389,Ward,1946,110.0
4551203.0,31.237778,-102.6825,Pecos,1946,61.0
4551102.0,31.213889,-102.716112,Pecos,1946,180.0
4551101.0,31.216389,-102.746389,Pecos,1946,140.0
4552105.0,31.231944,-102.621667,Pecos,1946,119.0
4552201.0,31.224167,-102.554445,Pecos,1946,105.0
4552601.0,31.195,-102.512501,Pecos,1946,100.0
4544701.0,31.274167,-102.622778,Pecos,1946,107.0
4543904.0,31.255278,-102.665001,Pecos,1946,94.0
4553401.0,31.1725,-102.48,Pecos,1946,105.0
4551302.0,31.2225,-102.625555,Pecos,1946,100.0
4543901.0,31.265001,-102.641111,Pecos,1946,102.0
4629801.0,31.522778,-103.42,Ward,1946,130.0
4636804.0,31.382778,-103.577222,Reeves,1946,500.0
4637321.0,31.464167,-103.413056,Ward,1946,107.0
4615402.0,31.8312222,-103.2101472,Winkler,1946,190.0
4628901.0,31.502501,-103.516944,Reeves,1946,143.0
4637315.0,31.460278,-103.381389,Ward,1946,125.0
4623501.0,31.704445,-103.192778,Winkler,1946,140.0
4616901.0,31.7630139,-103.0082361,Winkler,1946,120.0
4629720.0,31.54,-103.490834,Ward,1947,180.0
4629719.0,31.541111,-103.490278,Ward,1947,360.0
4629712.0,31.522222,-103.491389,Ward,1947,165.0
4551202.0,31.223611,-102.675278,Pecos,1947,91.0
4629722.0,31.536945,-103.473333,Ward,1947,165.0
4629802.0,31.509723,-103.452223,Ward,1947,162.0
4638502.0,31.436667,-103.328333,Ward,1947,80.0
4643305.0,31.348611,-103.656112,Reeves,1947,300.0
4550501.0,31.191945,-102.7925,Pecos,1947,150.0
4637310.0,31.481111,-103.405834,Ward,1947,112.0
4536802.0,31.406389,-102.569722,Crane,1947,234.0
4636806.0,31.411389,-103.556112,Reeves,1947,225.0
4638501.0,31.433889,-103.330833,Ward,1947,233.0
4636803.0,31.408334,-103.574722,Reeves,1947,685.0
4636802.0,31.407223,-103.578889,Reeves,1947,500.0
4635601.0,31.4188889,-103.645,Reeves,1947,360.0
4533813.0,31.385834,-102.935556,Ward,1947,169.0
4636402.0,31.420555,-103.584167,Reeves,1947,215.0
4525512.0,31.564445,-102.943056,Ward,1947,100.0
4517907.0,31.650001,-102.883889,Ward,1947,10.0
4652403.0,31.200556,-103.624444,Reeves,1947,350.0
4638106.0,31.467222,-103.375,Ward,1947,180.0
5307102.0,30.999722,-102.235,Pecos,1947,200.0
