State Well Number,Latitude DD,Longitude DD,County,Date,Depth
5860703.0,30.003889,-97.610834,Caldwell,1910,49.0
7710904.0,28.754723,-99.786667,Zavala,1910,1007.0
3538101.0,32.470278,-94.355278,Harrison,1910,43.0
7710804.0,28.781389,-99.814167,Zavala,1910,985.0
7710905.0,28.764167,-99.786667,Zavala,1910,1007.0
7717403.0,28.673889,-99.959167,Zavala,1910,400.0
3348504.0,32.330278,-96.055556,Henderson,1910,31.0
6840903.0,29.406667,-98.035834,Guadalupe,1910,145.0
6860704.0,29.041111,-98.610278,Atascosa,1911,1000.0
7726414.0,28.544445,-99.849722,Dimmit,1911,301.0
6860508.0,29.044445,-98.553889,Atascosa,1911,960.0
7805117.0,28.995,-98.479444,Atascosa,1911,500.0
7710903.0,28.771667,-99.759167,Zavala,1911,260.0
3558302.0,32.089445,-94.755001,Rusk,1911,29.0
3711903.0,31.783889,-94.666112,Nacogdoches,1911,19.0
7728401.0,28.574444,-99.584445,Dimmit,1911,1469.0
3550203.0,32.241111,-94.805834,Rusk,1911,34.0
3732701.0,31.531389,-94.112778,San Augustine,1911,600.0
7710803.0,28.765556,-99.803889,Zavala,1911,925.0
7710701.0,28.779444,-99.855278,Zavala,1911,923.0
3551902.0,32.153056,-94.643334,Rusk,1911,26.0
7715606.0,28.823889,-99.158334,Frio,1911,1540.0
7735401.0,28.421389,-99.721111,Dimmit,1911,1000.0
7718509.0,28.681389,-99.814167,Zavala,1911,955.0
6860402.0,29.053056,-98.596111,Atascosa,1911,1000.0
6860805.0,29.029167,-98.563056,Atascosa,1911,452.0
7701310.0,28.998334,-99.8925,Zavala,1911,155.0
6718404.0,29.6675,-97.873333,Guadalupe,1912,154.0
6728701.0,29.525833,-97.619722,Gonzales,1912,700.0
7718801.0,28.635,-99.794722,Dimmit,1912,1137.0
6704901.0,29.896945,-97.503056,Caldwell,1912,327.0
6958703.0,29.006667,-99.861389,Zavala,1912,172.0
6956905.0,29.152501,-99.035278,Medina,1912,80.0
5904703.0,30.88,-96.597778,Robertson,1912,748.0
7727301.0,28.601667,-99.631389,Dimmit,1912,1345.0
7726702.0,28.525278,-99.855834,Dimmit,1912,450.0
6860836.0,29.006945,-98.560556,Atascosa,1912,1245.0
6963308.0,29.119167,-99.134167,Medina,1912,96.0
7718403.0,28.704445,-99.864445,Zavala,1912,1015.0
3543401.0,32.307778,-94.741389,Rusk,1912,20.0
3559302.0,32.086111,-94.657223,Rusk,1912,34.0
3713101.0,31.843334,-94.466944,Nacogdoches,1912,63.0
7726415.0,28.542778,-99.848611,Dimmit,1912,315.0
3720201.0,31.748889,-94.544167,Nacogdoches,1912,36.0
7726427.0,28.540556,-99.848889,Dimmit,1912,312.0
6712803.0,29.757223,-97.569444,Caldwell,1912,31.0
7727305.0,28.595834,-99.661945,Dimmit,1912,1236.0
7728801.0,28.520555,-99.548611,Dimmit,1912,1529.0
7715201.0,28.841945,-99.178611,Frio,1912,1419.0
5861505.0,30.051389,-97.426667,Bastrop,1912,162.0
7809502.0,28.814723,-98.919444,Frio,1912,1757.0
3348612.0,32.310278,-96.001945,Henderson,1912,14.0
3953402.0,31.1675,-96.485,Robertson,1912,120.0
7737201.0,28.479722,-99.455556,Dimmit,1913,1710.0
7715908.0,28.756667,-99.147222,Frio,1913,1760.0
6860201.0,29.103612,-98.565278,Atascosa,1913,64.0
3348803.0,32.253612,-96.063056,Henderson,1913,68.0
1641802.0,33.250556,-94.947222,Titus,1913,31.0
7719701.0,28.640556,-99.748334,Dimmit,1913,1210.0
5863707.0,30.016112,-97.227222,Bastrop,1913,365.0
3457704.0,32.0175,-95.990834,Henderson,1913,62.0
7718705.0,28.627222,-99.859723,Dimmit,1913,805.0
5861202.0,30.120555,-97.433055,Bastrop,1913,82.0
7710502.0,28.7975,-99.7975,Zavala,1913,987.0
7723505.0,28.668333,-99.178333,Frio,1913,2410.0
6704301.0,29.988611,-97.501945,Bastrop,1913,280.0
7725202.0,28.588611,-99.949722,Dimmit,1913,115.0
7715907.0,28.761112,-99.146389,Frio,1914,1761.0
5847503.0,30.300556,-97.181111,Bastrop,1914,44.0
6705310.0,29.961389,-97.412778,Bastrop,1914,140.0
6832903.0,29.523611,-98.018055,Guadalupe,1914,95.0
7718102.0,28.716944,-99.850556,Zavala,1914,985.0
7717402.0,28.686667,-99.998611,Zavala,1914,562.0
7616802.0,28.756945,-100.078333,Zavala,1914,150.0
5831801.0,30.516389,-97.170278,Milam,1914,149.0
7740304.0,28.488611,-99.019444,La Salle,1914,3000.0
6859902.0,29.038889,-98.640834,Atascosa,1914,600.0
3348613.0,32.324444,-96.033055,Henderson,1914,36.0
6736802.0,29.411112,-97.549445,Gonzales,1914,1700.0
3719902.0,31.6475,-94.653612,Nacogdoches,1914,2007.0
7715602.0,28.797222,-99.166667,Frio,1914,1672.0
3914803.0,31.77,-96.33,Freestone,1914,24.0
3720104.0,31.715001,-94.603889,Nacogdoches,1914,560.0
7728501.0,28.576944,-99.543889,Dimmit,1914,1640.0
6859903.0,29.035834,-98.642778,Atascosa,1914,600.0
6860804.0,29.037778,-98.564723,Atascosa,1914,840.0
